,size_mb,price,rating_count_tot,user_rating,prime_genre,sup_devices.num,lang.num,free_vs_paid,min_profit
801,44.85,4.99,460,4.5,Education,40,1,paid,2295.4
802,7.21,1.99,34,5.0,Productivity,37,31,paid,67.66
803,30.27,0.99,32,3.5,Education,26,1,paid,31.68
804,33.63,3.99,863,4.5,Travel,37,11,paid,3443.3700000000003
805,20.47,0.99,23,4.0,Education,26,1,paid,22.77
806,24.21,1.99,2965,4.5,Photo & Video,37,8,paid,5900.35
807,88.15,0.99,3702,4.5,Photo & Video,37,1,paid,3664.98
808,285.43,2.99,5058,4.5,Games,38,1,paid,15123.420000000002
809,41.54,4.99,0,0.0,Education,38,5,paid,0.0
810,100.84,0.0,258624,5.0,Food & Drink,37,2,free,0.0
811,32.18,2.99,8632,4.5,Games,38,1,paid,25809.68
812,120.16,14.99,1478,3.0,Photo & Video,37,1,paid,22155.22
813,126.89,0.0,10647,4.0,Shopping,37,18,free,0.0
814,130.1,0.0,383,4.5,News,38,1,free,0.0
815,64.6,0.0,320,3.5,Entertainment,37,1,free,0.0
816,12.89,0.0,102,2.0,Photo & Video,37,9,free,0.0
817,25.34,0.0,8623,4.5,Business,37,35,free,0.0
818,15.3,0.99,14361,4.5,Games,43,1,paid,14217.39
819,94.99,0.0,1670,4.5,Entertainment,38,1,free,0.0
820,128.54,4.99,1153,4.0,Productivity,37,11,paid,5753.47
821,113.72,0.0,1103,3.5,Shopping,24,2,free,0.0
822,4.62,0.99,11,4.5,Business,43,2,paid,10.89
823,134.78,0.0,8683,4.0,Photo & Video,37,34,free,0.0
824,1.46,0.99,44,4.5,Games,43,2,paid,43.56
825,215.16,3.99,3523,4.5,Entertainment,43,18,paid,14056.77
826,57.74,0.0,527,4.0,Utilities,37,1,free,0.0
827,80.43,4.99,10368,5.0,Health & Fitness,37,31,paid,51736.32
828,224.36,0.0,187666,4.5,Games,37,10,free,0.0
829,145.98,0.0,503230,4.5,Games,37,10,free,0.0
830,493.84,4.99,4513,4.0,Games,43,1,paid,22519.870000000003
831,94.84,4.99,125,3.5,Utilities,37,2,paid,623.75
832,44.01,0.0,29,4.5,Food & Drink,38,2,free,0.0
833,87.23,0.0,668,4.5,Photo & Video,38,11,free,0.0
834,30.41,4.99,112,4.5,Entertainment,37,19,paid,558.88
835,98.6,0.0,944,4.0,Utilities,37,2,free,0.0
836,98.19,0.0,34585,4.5,Photo & Video,37,10,free,0.0
837,46.75,0.99,406,4.5,Education,40,1,paid,401.94
838,123.12,0.0,60163,4.0,Social Networking,24,32,free,0.0
839,82.35,4.99,415,4.0,Education,24,11,paid,2070.85
840,1886.45,6.99,23766,4.5,Games,43,12,paid,166124.34
841,66.07,2.99,1595,4.0,Education,40,18,paid,4769.05
842,128.99,0.0,55950,4.0,Entertainment,37,1,free,0.0
843,21.23,1.99,644,5.0,Reference,40,1,paid,1281.56
844,10.42,2.99,0,0.0,Education,37,1,paid,0.0
845,153.69,0.0,16729,4.5,Photo & Video,37,12,free,0.0
846,69.12,0.0,32499,4.5,Productivity,37,11,free,0.0
847,76.16,0.0,141224,4.5,Games,38,1,free,0.0
848,214.27,2.99,10386,4.5,Health & Fitness,37,31,paid,31054.140000000003
849,202.38,0.0,11437,3.5,Social Networking,37,17,free,0.0
850,138.63,0.0,30,5.0,Travel,37,1,free,0.0
851,46.24,0.0,4021,4.5,Utilities,40,32,free,0.0
852,7.72,1.99,43,3.5,Weather,26,1,paid,85.57
853,119.94,9.99,1685,2.5,Book,38,1,paid,16833.15
854,51.31,0.0,8324,4.0,Business,37,24,free,0.0
855,12.67,0.99,796,5.0,Lifestyle,37,5,paid,788.04
856,199.75,0.99,86127,4.5,Games,40,2,paid,85265.73
857,208.79,0.0,9109,3.0,Social Networking,37,1,free,0.0
858,52.69,0.0,20988,4.0,Entertainment,24,13,free,0.0
859,0.84,3.99,0,0.0,Finance,40,2,paid,0.0
860,81.11,0.0,1985,4.5,Social Networking,37,15,free,0.0
861,214.21,0.0,14844,4.0,Entertainment,38,3,free,0.0
862,124.32,0.0,65,3.0,Shopping,38,1,free,0.0
863,88.42,0.0,13106,4.5,Games,37,14,free,0.0
864,112.66,0.0,44,4.0,Finance,37,2,free,0.0
865,8.74,3.99,425,4.5,Productivity,37,4,paid,1695.75
866,1251.29,24.99,1298,4.5,Medical,38,7,paid,32437.019999999997
867,204.54,0.0,403,3.5,Games,43,1,free,0.0
868,34.62,0.99,309,4.0,Games,47,1,paid,305.91
869,484.0,13.99,5180,4.5,Games,45,1,paid,72468.2
870,46.45,0.0,0,0.0,Navigation,37,1,free,0.0
871,117.92,0.99,18259,4.5,Games,43,1,paid,18076.41
872,193.63,0.0,323905,2.5,Photo & Video,37,22,free,0.0
873,153.73,0.0,51,4.5,Travel,37,1,free,0.0
874,52.6,4.99,1294,4.5,Business,37,9,paid,6457.06
875,49.29,0.0,5,3.0,Entertainment,37,2,free,0.0
876,204.73,0.99,9302,4.5,Games,43,9,paid,9208.98
877,1282.12,0.99,153588,4.5,Games,40,16,paid,152052.12
878,22.95,0.99,3837,4.5,Productivity,43,1,paid,3798.63
879,32.45,1.99,10509,4.5,Games,43,1,paid,20912.91
880,14.06,2.99,4697,4.5,Photo & Video,38,1,paid,14044.03
881,80.5,0.0,27791,4.5,Utilities,37,30,free,0.0
882,148.79,0.0,1862,4.0,Social Networking,37,1,free,0.0
883,91.05,2.99,3820,4.5,Health & Fitness,37,1,paid,11421.800000000001
